"X;Y;OBJECTID;advisorySpeed;areaUnitID;bicycle;bridge;bus;carStationWagon;cliffBank;crashDirectionDescription;crashFinancialYear;crashLocation1;crashLocation2;crashRoadSideRoad;crashSeverity;crashSHDescription;crashYear;debris;directionRoleDescription;ditch;fatalCount;fence;flatHill;guardRail;holiday;houseOrBuilding;intersection;kerb;light;meshblockId;minorInjuryCount;moped;motorcycle;NumberOfLanes;objectThrownOrDropped;otherObject;otherVehicleType;overBank;parkedVehicle;pedestrian;phoneBoxEtc;postOrPole;region;roadCharacter;roadLane;roadSurface;roadworks;schoolBus;seriousInjuryCount;slipOrFlood;speedLimit;strayAnimal;streetLight;suv;taxi;temporarySpeedLimit;tlaId;tlaName;trafficControl;trafficIsland;trafficSign;train;tree;truck;unknownVehicleType;urban;vanOrUtility;vehicle;waterRiver;weatherA;weatherB";;;;;;;;;;
"1791683;5499643;459611;;564220;0;;0;1;;South;2013;BRUCE ROAD;HOKIO BEACH ROAD;;Serious Crash;No;2013;;North;;0;;Flat;;;;;;Twilight;1874000;0;0;0;2;;;0;;;1;;;Manawatu-Wanganui Region;Nil;2-way;Sealed;;0;1;;50;;On;0;0;;42;Horowhenua District;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1772561;5896382;459612;;525420;0;;0;2;;Null;2008;EAST ST;ELLIOT ST;;Non-Injury Crash;No;2008;;South;;0;;Flat;;;;;;Dark;791600;0;0;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;On;0;0;;76;Auckland;Traffic Signals;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1692539;5675790;459613;;552002;0;;0;1;;Null;2016;DAWSON ST;FULFORD ST;;Serious Crash;No;2015;;South;;0;;Hill Road;;;;;;Dark;1590300;0;1;0;2;;;0;;;;;;Taranaki Region;Nil;2-way;Sealed;;0;1;;50;;On;0;0;;33;New Plymouth District;Give way;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1881869;5779392;459614;;538602;0;;0;2;;Null;2006;SH 5;SH 36;;Non-Injury Crash;Yes;2005;;North;;0;;Flat;;;;;;Twilight;1247200;0;0;0;2;;;0;;;;;;Bay of Plenty Region;Nil;2-way;Sealed;;0;0;;100;;Off;0;0;;24;Rotorua District;Give way;;;;;0;0;Open;0;;;Fine;Null";;;;;;;;;;
"1768156;5907851;459615;;523502;0;;0;1;;Null;2019;EAST TAMAKI ROAD;PRESTON ROAD;;Non-Injury Crash;No;2018;;East;;0;;Flat;;;;;;Twilight;703800;0;0;0;6;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;60;;Off;0;0;;76;Auckland;Traffic Signals;;;;;1;0;Urban;0;;;Light rain;Null";;;;;;;;;;
"1755210;5917498;459616;;517500;0;;0;0;;Null;2002;SANDRINGHAM ROAD;REIMERS AVENUE;;Minor Crash;No;2001;;South;;0;;Flat;;;;;;Overcast;532503;1;0;0;2;;;0;;;1;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;Off;0;0;;76;Auckland;Give way;;;;;0;0;Urban;1;;;Light rain;Null";;;;;;;;;;
"1594860;5241656;459617;;585700;0;0;0;1;1;South;2012;SH 1S;SCARGILL VALLEY ROAD;;Fatal Crash;Yes;2011;0;South;0;1;0;Hill Road;0;;0;;0;Dark;2438000;0;0;0;2;0;0;0;0;0;;0;0;Canterbury Region;Nil;2-way;Sealed;0;0;0;0;100;0;None;0;0;;58;Hurunui District;Unknown;0;0;0;0;0;0;Open;0;0;0;Fine;Null";;;;;;;;;;
"1763741;5913566;459618;;520402;0;;0;1;;South;2015;MOUNT WELLINGTON HIGHWAY;PENROSE ROAD;;Non-Injury Crash;No;2015;;North;;0;;Flat;;;;;;Bright sun;640300;0;0;0;4;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;Off;0;0;;76;Auckland;Nil;;;;;0;0;Urban;1;;;Fine;Null";;;;;;;;;;
"1936978;5621570;459619;;546802;0;;0;1;;Null;2008;HASTINGS ST;TENNYSON ST;;Non-Injury Crash;No;2008;;East;;0;;Flat;;;;;;Dark;1423500;0;0;0;2;;;0;;;;;;Hawke's Bay Region;Nil;2-way;Sealed;;0;0;;50;;On;1;0;;31;Napier City;Traffic Signals;;;;;0;0;Urban;0;;;Light rain;Null";;;;;;;;;;
"1758055;5920704;459620;;514103;0;;0;1;;West;2003;BEACH ROAD;TANGIHUA ST;;Non-Injury Crash;No;2003;;East;;0;;Flat;;;;;;Dark;438301;0;0;1;5;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;On;0;0;;76;Auckland;Nil;;;;;0;0;Urban;0;;;Light rain;Null";;;;;;;;;;
"1564381;5185863;459621;;588500;0;0;0;1;0;East;2016;HAREWOOD ROAD;WAIMAKARIRI ROAD;;Minor Crash;No;2016;0;East;0;0;0;Flat;0;;0;;0;Dark;2527100;1;0;0;2;0;0;0;0;0;;0;0;Canterbury Region;Nil;2-way;Sealed;0;0;0;0;50;0;On;0;0;;60;Christchurch City;Unknown;1;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1571373;5179557;459622;;591500;0;;0;2;;Null;2004;BARBADOES ST;ST ASAPH ST;;Non-Injury Crash;No;2003;;South;;0;;Flat;;;;;;Bright sun;2650600;0;0;0;2;;;0;;;;;;Canterbury Region;Nil;1-way;Sealed;;0;0;;50;;Null;0;0;;60;Christchurch City;Traffic Signals;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1744937;5428760;459623;;574900;0;0;0;2;0;North;2016;MONTGOMERY AVENUE;ALANBROOKE PLACE;;Non-Injury Crash;No;2016;0;South;0;0;0;Hill Road;0;;0;;0;Bright sun;2108303;0;0;0;2;0;0;0;0;1;;0;0;Wellington Region;Nil;2-way;Sealed;0;0;0;0;50;0;Null;0;0;;47;Wellington City;Unknown;0;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1742813;5922043;459624;;513631;0;0;0;1;0;Null;2015;DON BUCK ROAD;RED HILLS ROAD;;Non-Injury Crash;No;2014;0;South;0;0;0;Flat;0;;0;;0;Dark;227009;0;0;0;2;0;0;0;0;0;;0;0;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;On;0;0;;76;Auckland;Give way;1;0;0;0;0;0;Urban;0;0;0;Heavy rain;Null";;;;;;;;;;
"1404560;4917137;459625;;604020;0;0;0;2;0;South;2007;HIGHGATE;ROSS ST;;Non-Injury Crash;No;2007;0;North;0;0;0;Flat;0;;0;;0;Overcast;2908800;0;0;0;2;0;0;0;0;1;;0;0;Otago Region;Nil;2-way;Sealed;0;0;0;0;50;0;Null;0;0;;71;Dunedin City;Unknown;0;0;0;0;0;0;Urban;0;0;0;Snow;Null";;;;;;;;;;
"1617496;6103394;459626;;500204;0;0;1;2;0;South;2002;KAITAIA-AWAROA ROAD;ROMA ROAD;;Serious Crash;No;2002;0;North;1;0;0;Hill Road;0;;0;;0;Overcast;11300;3;0;0;2;0;0;0;0;0;;0;0;Northland Region;Nil;2-way;Sealed;0;0;1;0;100;0;None;0;0;;1;Far North District;Nil;0;0;0;0;0;0;Open;0;0;0;Mist or Fog;Null";;;;;;;;;;
"1746138;5910182;459627;;512700;1;;0;0;;South;2017;TAINUI ROAD;VALLEY VIEW ROAD;;Serious Crash;No;2017;;South;;0;;Hill Road;;;;;;Bright sun;300501;0;0;0;1;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;1;;50;;Null;0;0;;76;Auckland;Unknown;;;;;0;0;Urban;1;;;Fine;Null";;;;;;;;;;
"1800396;5820109;459628;;529401;0;0;0;1;0;Null;2009;HUKANUI ROAD;WAIRERE DRIVE;;Minor Crash;No;2008;0;North;0;0;0;Hill Road;1;;0;;0;Bright sun;877201;2;0;0;4;0;0;0;0;0;;0;0;Waikato Region;Nil;2-way;Sealed;0;0;0;0;50;0;Null;0;0;30;16;Hamilton City;Give way;0;1;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1749489;5945809;459629;;505806;0;;0;2;;Null;2005;HIBISCUS COAST HIGHWAY;EAST COAST ROAD;;Non-Injury Crash;No;2004;;North;;0;;Hill Road;;;;;;Bright sun;176602;0;0;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;100;;Off;0;0;;76;Auckland;Traffic Signals;;;;;0;0;Open;1;;;Fine;Null";;;;;;;;;;
"1759623;5428552;459630;;570300;0;;0;1;;South;2010;MARINE DRIVE;FERRY ROAD;;Minor Crash;No;2010;;West;;0;;Flat;;;;;;Overcast;1982600;1;0;0;1;;;0;;;1;;;Wellington Region;Nil;2-way;Sealed;;0;0;;30;;Null;0;0;;46;Lower Hutt City;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1757180;5919858;459631;;514103;0;0;0;1;0;Null;2003;QUEEN ST;MAYORAL DRIVE;;Minor Crash;No;2003;0;North;0;0;0;Hill Road;0;;0;;0;Dark;436100;2;0;0;5;0;0;0;0;0;;0;1;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;On;0;0;;76;Auckland;Traffic Signals;1;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1931487;5620074;459632;;545621;0;;0;2;;South;2012;CLYDE JEFFERY DRIVE;CATO ROAD;;Non-Injury Crash;No;2011;;South;;0;;Hill Road;;;;;;Twilight;1401803;0;0;0;2;;;0;;;;;;Hawke's Bay Region;Nil;2-way;Sealed;;0;0;;30;;None;0;0;;31;Napier City;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1763765;5905118;459633;;524303;0;0;0;1;0;Null;2014;FERNDOWN AVENUE;DAPHNE ROAD;;Non-Injury Crash;No;2014;0;East;0;0;0;Flat;0;;0;;0;Overcast;746308;0;0;0;2;0;0;0;0;1;;0;0;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;Null;1;0;;76;Auckland;Nil;0;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1759022;5911945;459634;;519820;0;0;0;1;0;West;2011;PRINCES ST;ONEHUNGA MALL;;Non-Injury Crash;No;2011;0;East;0;0;0;Flat;0;;0;;0;Bright sun;601800;0;0;0;2;0;0;0;0;0;;0;0;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;Off;0;0;;76;Auckland;Stop;1;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1575945;5179174;459635;;593900;0;;0;1;;South;2001;SH 74 DYERS;WICKHAM ST;;Minor Crash;Yes;2000;;South;;0;;Flat;;;;;;Dark;2580000;1;0;0;2;;;0;;;;;;Canterbury Region;Nil;2-way;Sealed;;0;0;;70;;On;0;0;;60;Christchurch City;Unknown;;;;;1;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1755672;5922508;459636;;509800;0;;0;0;;North;2013;SH 1N;CURRAN ON NBD;;Non-Injury Crash;Yes;2012;;North;;0;;Hill Road;;;;;;Overcast;359300;0;0;0;5;;;0;;;;;;Auckland Region;Bridge;2-way;Sealed;;0;0;;80;;Off;1;0;;76;Auckland;Nil;;;;;0;0;Open;1;;;Fine;Null";;;;;;;;;;
"1800773;5817822;459637;;529800;0;;0;3;;East;2003;CLARKIN ROAD;HEAPHY TERRACE;;Minor Crash;No;2002;;West;;0;;Flat;;;;;;Overcast;870400;2;0;0;2;;;0;;;;;;Waikato Region;Nil;2-way;Sealed;;0;0;;50;;Off;0;0;;16;Hamilton City;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1404365;4915694;459638;;604110;0;0;0;2;0;East;2009;ARGYLE ST;WHITBY ST;;Non-Injury Crash;No;2009;0;East;0;0;1;Hill Road;0;;0;;0;Dark;2921300;0;0;0;2;0;0;0;0;1;;0;0;Otago Region;Nil;2-way;Sealed;0;0;0;0;50;0;None;0;0;;71;Dunedin City;Unknown;0;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1771654;5576334;459639;;556000;0;0;0;1;0;Null;2016;HINAU ST;ROGERS ST;;Non-Injury Crash;No;2015;0;East;0;0;0;Flat;0;;0;;0;Dark;1716500;0;0;0;2;0;1;0;0;0;;0;0;Manawatu-Wanganui Region;Nil;2-way;Sealed;0;0;0;0;50;0;On;0;0;;37;Whanganui District;Unknown;0;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1804517;5770483;459640;;531304;0;0;0;1;0;East;2006;MAIHIIHI ROAD;WHIBLEY ROAD;;Non-Injury Crash;No;2005;0;West;0;0;1;Flat;0;;0;;0;Dark;1001900;0;0;0;2;0;0;0;0;0;;0;0;Waikato Region;Nil;2-way;Sealed;0;0;0;0;100;0;None;0;0;;18;Otorohanga District;Give way;0;0;0;0;0;0;Open;0;0;0;Fine;Null";;;;;;;;;;
"1935123;5618982;459641;;546700;0;;0;2;;Null;2002;RIVERBEND ROAD;TED HARPUR PLACE;;Non-Injury Crash;No;2001;;South;;0;;Flat;;;;;;Overcast;1445300;0;0;0;2;;;0;;;;;;Hawke's Bay Region;Nil;2-way;Sealed;;0;0;;50;;Null;0;0;;31;Napier City;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1721758.2398;6045981.592;459642;;503700;0;0;0;0;0;North;2020;OLD PARUA BAY ROAD;KOHE STREET;;Non-Injury Crash;No;2019;0;West;0;0;0;Flat;0;;0;;0;Overcast;72702;0;0;0;2;0;0;0;1;0;;0;0;Northland Region;Nil;2-way;Sealed;0;0;0;0;100;0;None;0;0;30;2;Whangarei District;Nil;0;0;0;0;1;0;Open;0;0;0;Fine;Null";;;;;;;;;;
"1775529;5886143;459643;;521132;0;0;0;1;0;South;2009;SH 1N;ARARIMU OBR;;Non-Injury Crash;Yes;2008;0;South;0;0;0;Flat;1;;0;;0;Dark;814200;0;0;0;2;0;0;0;0;0;;0;0;Auckland Region;Nil;1-way;Sealed;0;0;0;0;100;0;None;0;0;;76;Auckland;Nil;0;0;0;0;1;0;Open;0;0;0;Fine;Null";;;;;;;;;;
"1747587;5428293;459644;;575300;0;;0;1;;North;2011;GLENMORE ST;ORANGI KAUPAPA ROAD;;Minor Crash;No;2011;;North;;0;;Flat;;;;;;Bright sun;2153501;1;0;0;2;;;0;;;1;;;Wellington Region;Nil;2-way;Sealed;;0;0;;50;;Null;0;0;;47;Wellington City;Give way;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1930123;5605679;459645;;548200;0;;0;2;;North;2011;NELSON ST NORTH;FITZROY AVENUE;;Non-Injury Crash;No;2011;;North;;0;;Flat;;;;;;Bright sun;1490600;0;0;0;2;;;0;;;;;;Hawke's Bay Region;Nil;2-way;Sealed;;0;0;;50;;Null;0;0;;30;Hastings District;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1679107;5402447;459646;;581250;0;0;0;2;0;South;2017;EDINBURGH CRESCENT;LITCHFIELD ST;;Non-Injury Crash;No;2016;0;South;0;0;0;Flat;0;;0;;0;Dark;2302200;0;0;0;2;0;0;0;0;1;;0;0;Marlborough Region;Nil;2-way;Sealed;0;0;0;0;50;0;On;1;0;;53;Marlborough District;Nil;0;0;0;0;0;0;Urban;0;0;0;Light rain;Null";;;;;;;;;;
"1406390;4916533;459647;;602900;0;;0;2;;Null;2010;SH 1S QUEENS GARDENS;QUEENS GARDENS;;Non-Injury Crash;Yes;2010;;South;;0;;Flat;;Easter;;;;Bright sun;2895300;0;0;0;2;;;0;;;;;;Otago Region;Nil;1-way;Sealed;;0;0;;50;;Null;0;0;;71;Dunedin City;Traffic Signals;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1821395;5529713;459648;;562800;0;;0;2;;Null;2018;WALDING ST;TAONUI ST;;Minor Crash;No;2017;;West;;0;;Flat;;;;;;Overcast;1831000;2;0;0;2;;;0;;;;;;Manawatu-Wanganui Region;Nil;1-way;Sealed;;0;0;;50;;Null;0;0;;40;Palmerston North City;Stop;;;;;0;0;Urban;0;;;Light rain;Null";;;;;;;;;;
"1739115.4975;5919319.007;459649;;513702;0;;1;0;;West;2019;WAITAKERE RD (SWANSON);KAY ROAD;;Fatal Crash;No;2019;;East;;1;;Hill Road;;;;;;Overcast;230100;1;0;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;80;;Off;0;0;;76;Auckland;Unknown;;;;;1;0;Open;0;;;Light rain;Null";;;;;;;;;;
"1929799;5604635;459650;;548200;0;0;0;1;0;West;2007;Z CPK LIBRARY;WARREN/SOUTHAMPTON;;Non-Injury Crash;No;2006;0;East;0;0;0;Flat;0;;0;;0;Bright sun;1492500;0;0;0;1;0;0;0;0;0;;0;1;Hawke's Bay Region;Nil;Off road;Sealed;0;0;0;0;50;0;Null;0;0;;30;Hastings District;Nil;0;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1583074;5406517;459651;;581841;0;0;0;1;0;Null;2001;SH 6;PORTHOUSE CULV;;Non-Injury Crash;Yes;2000;0;North;0;0;1;Flat;0;;0;;0;Dark;2374800;0;0;0;2;0;0;0;0;0;;0;0;Tasman Region;Nil;2-way;Sealed;0;0;0;0;100;0;None;0;0;;51;Tasman District;Nil;0;0;0;0;0;0;Open;0;0;0;Heavy rain;Null";;;;;;;;;;
"1766628;5907643;459652;;523501;0;;0;2;;Null;2008;EAST TAMAKI ROAD;NEWBURY ST;;Minor Crash;No;2007;;East;;0;;Flat;;;;;;Bright sun;700700;1;0;0;6;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;60;;Off;0;0;;76;Auckland;Traffic Signals;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1774592;5447095;459653;;566900;0;0;0;0;0;Null;2004;TOTARA PARK ROAD;CALIFORNIA DRIVE;;Non-Injury Crash;No;2003;0;North;0;0;1;Flat;0;;0;;0;Overcast;1911102;0;0;0;2;0;0;0;0;0;;1;0;Wellington Region;Nil;2-way;Sealed;0;0;0;0;50;0;Null;0;0;;45;Upper Hutt City;Give way;0;0;0;0;0;0;Urban;1;0;0;Light rain;Null";;;;;;;;;;
"1763910;5908895;459654;;521901;0;0;0;1;0;East;2016;MANGERE ROAD;AWA ST;;Non-Injury Crash;No;2016;0;West;0;0;0;Flat;0;;0;;0;Bright sun;785100;0;0;0;2;0;0;0;0;0;;0;0;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;Null;0;0;;76;Auckland;Unknown;1;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1572287;5180778;459655;;593501;0;;0;2;;Null;2017;AVONSIDE DRIVE;STANMORE ROAD;;Non-Injury Crash;No;2016;;East;;0;;Flat;;;;;;Dark;2611000;0;0;0;4;;;0;;;;;;Canterbury Region;Nil;2-way;Sealed;;0;0;;50;;On;0;0;;60;Christchurch City;Traffic Signals;;;;;0;0;Urban;0;;;Mist or Fog;Null";;;;;;;;;;
"1440387;5004276;459656;;601030;0;;0;2;;South;2008;SH 1S;EDEN ST;;Non-Injury Crash;Yes;2008;;South;;0;;Flat;;;;;;Bright sun;2841300;0;0;0;4;;;0;;;;;;Otago Region;Nil;2-way;Sealed;;0;0;;50;;Null;0;0;;68;Waitaki District;Unknown;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1820733;5463446;459657;;578302;0;0;0;1;0;Null;2005;WEST BUSH ROAD;CHAMBERLAIN ROAD;;Non-Injury Crash;No;2005;0;South;0;0;1;Flat;0;;0;;0;Dark;2252700;0;0;0;2;0;0;0;0;0;;0;0;Wellington Region;Nil;2-way;Sealed;0;0;0;0;100;0;None;0;0;;48;Masterton District;Give way;0;0;0;0;0;0;Open;0;0;0;Fine;Null";;;;;;;;;;
"1242265;4852630;459658;;610602;0;;0;0;;South;2004;SH 6;BENMORE ST;;Non-Injury Crash;Yes;2004;;South;;0;;Flat;;;;;;Overcast;3103800;0;0;0;4;;;0;;;;;;Southland Region;Nil;2-way;Sealed;;0;0;;50;;Null;0;0;;75;Invercargill City;Nil;;;;;1;0;Urban;1;;;Fine;Null";;;;;;;;;;
"1753932;5915487;459659;;517702;0;;0;1;;Null;2010;MOUNT ALBERT ROAD;EUSTON ROAD;;Minor Crash;No;2010;;East;;0;;Flat;;;;;;Overcast;542400;1;1;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;Off;0;0;;76;Auckland;Stop;;;;;0;0;Urban;0;;;Light rain;Null";;;;;;;;;;
"1578510;5180685;459660;;595900;1;;0;1;;North;2007;ESTUARY ROAD;BEATTY ST;;Serious Crash;No;2007;;South;;0;;Flat;;;;;;Twilight;2557000;0;0;0;2;;;0;;;;;;Canterbury Region;Nil;2-way;Sealed;;0;1;;50;;On;0;0;;60;Christchurch City;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1352787;4880443;459661;;606700;0;;0;0;;Null;2013;SH 1S;PATERSON ROAD;;Non-Injury Crash;Yes;2013;;South;;0;;Hill Road;;;;;;Overcast;2985904;0;0;0;2;;;0;;;;;;Otago Region;Nil;2-way;Sealed;;0;0;;100;;Null;2;0;;72;Clutha District;Stop;;;;;0;0;Open;0;;;Mist or Fog;Null";;;;;;;;;;
"1757679;5919093;459662;;514302;1;;0;1;;Null;2008;PARK ROAD;PARK AVENUE;;Non-Injury Crash;No;2008;;West;;0;;Flat;;;;;;Overcast;443000;0;0;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;Off;0;0;;76;Auckland;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1775093;5894829;459663;;525510;0;;0;1;;West;2006;HUNUA ROAD;DOMINION ROAD;;Non-Injury Crash;No;2005;;East;;0;;Flat;;;;;;Bright sun;801500;0;0;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;70;;Off;1;0;;76;Auckland;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1561933;5176691;459664;;587842;0;0;0;1;0;Null;2016;SH 76;SPRINGS ROAD;;Non-Injury Crash;Yes;2016;0;North;1;0;0;Flat;0;;0;;0;Dark;2499400;0;0;0;2;0;0;0;0;0;;0;0;Canterbury Region;Nil;2-way;Sealed;0;0;0;0;70;0;On;0;0;;60;Christchurch City;Give way;1;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1771997.0069;5915248.0985;459665;;521602;0;;0;2;;Null;2020;PICTON STREET;WELLINGTON STREET;;Non-Injury Crash;No;2019;;East;;0;;Null;;;;;;Unknown;649900;0;0;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;Off;0;0;;76;Auckland;Give way;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1804466;5792388;459666;;527935;0;0;0;0;1;North;2001;SH 3;GREENHILL DRIVE;;Serious Crash;Yes;2001;0;South;1;0;1;Hill Road;0;;0;;0;Overcast;986500;0;0;0;2;0;0;0;0;0;;0;0;Waikato Region;Nil;2-way;Sealed;0;0;1;0;70;0;Off;0;0;;17;Waipa District;Nil;0;0;0;0;0;0;Urban;1;0;0;Fine;Null";;;;;;;;;;
"1790579.9524;5832840.5712;459667;65;526601;0;0;0;1;0;East;2020;HAKARIMATA RD;WADHAM ROAD;;Minor Crash;No;2019;0;West;0;0;0;Flat;0;;0;;0;Bright sun;853900;2;0;0;2;0;0;0;0;0;;0;0;Waikato Region;Nil;2-way;Sealed;0;0;0;0;100;0;None;0;0;;13;Waikato District;Unknown;0;0;0;1;0;0;Open;0;0;0;Fine;Null";;;;;;;;;;
"1709479;5621954;459668;;553900;0;;0;1;;South;2018;SH 3;VON TEMPSKY ST;;Minor Crash;Yes;2017;;South;;0;;Flat;;;;;;Dark;1653500;1;0;0;2;;;0;;;1;;;Taranaki Region;Nil;2-way;Sealed;;0;0;;70;;On;0;0;;35;South Taranaki District;Unknown;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1754145;5445234;459669;;570700;0;;0;2;;Null;2010;SEMPLE ST;TITAHI BAY ROAD;;Non-Injury Crash;No;2010;;West;;0;;Flat;;;;;;Dark;2037500;0;0;0;1;;;0;;;;;;Wellington Region;Nil;2-way;Sealed;;0;0;;50;;On;0;0;;44;Porirua City;Give way;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1763326;5908355;459670;;524402;0;;0;2;;West;2003;MASSEY ROAD;HOSPITAL ROAD;;Minor Crash;No;2002;;West;;0;;Flat;;;;;;Overcast;749900;1;0;0;4;;;0;;;;;;Auckland Region;Bridge;2-way;Sealed;;0;0;;50;;Off;0;0;;76;Auckland;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1758126;5917858;459671;;515700;0;;0;2;;West;2018;GILLIES OFF SBD;GILLIES AVENUE;;Non-Injury Crash;Yes;2017;;South;;0;;Flat;;;;;;Bright sun;443200;0;0;0;2;;;0;;;;;;Auckland Region;Motorway ramp;1-way;Sealed;;0;0;;50;;Null;0;0;;76;Auckland;Traffic Signals;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1771200;5471096;459672;;566302;1;;0;1;;Null;2007;SH 1N;OTAIHANGA ROAD;;Minor Crash;Yes;2006;;North;;0;;Flat;;;;;;Overcast;1998405;1;0;0;3;;;0;;;;;;Wellington Region;Nil;2-way;Sealed;;0;0;;80;;Null;0;0;;43;Kapiti Coast District;Stop;;;;;0;0;Open;0;;;Fine;Null";;;;;;;;;;
"1756078;5919095;459673;;515500;1;;0;1;;Null;2010;GREAT NORTH ROAD;POLLEN ST;;Non-Injury Crash;No;2010;;East;;0;;Flat;;;;;;Overcast;417700;0;0;0;2;;;0;;;;;;Auckland Region;Nil;2-way;Sealed;;0;0;;50;;Off;0;0;;76;Auckland;Nil;;;;;0;0;Urban;0;;;Fine;Null";;;;;;;;;;
"1766663;5906428;459674;;522302;0;0;0;2;0;East;2016;TUI ROAD;KIMPTON ROAD;;Non-Injury Crash;No;2015;0;West;0;0;0;Flat;0;;0;;0;Bright sun;669602;0;0;0;2;0;0;0;0;0;;0;1;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;Off;0;0;;76;Auckland;Nil;0;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1752626;5918458;459675;;515002;0;0;0;3;0;Null;2013;WALMER ROAD;TUI ST;;Minor Crash;No;2013;0;West;0;0;0;Flat;0;;0;;0;Overcast;396500;2;0;0;2;0;0;0;0;1;;0;0;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;Off;0;0;;76;Auckland;Stop;0;0;0;0;0;0;Urban;0;0;0;Light rain;Null";;;;;;;;;;
"1758074;5914265;459676;;519300;0;0;0;2;0;North;2006;MANUKAU ROAD;LEWIN ROAD;;Minor Crash;No;2006;0;South;0;0;0;Flat;0;;0;;0;Bright sun;624500;1;0;0;4;0;0;0;0;1;;1;0;Auckland Region;Nil;2-way;Sealed;0;0;0;0;50;0;Off;0;0;;76;Auckland;Nil;0;0;0;0;0;0;Urban;0;0;0;Fine;Null";;;;;;;;;;
"1648343;6127331;459677;;500203;0;;0;1;;East;2015;SH 10;PARADISE ROAD;;Non-Injury Crash;Yes;2014;;North;;0;;Flat;;;;;;Overcast;5000;0;0;0;2;;;0;;;;;;Northland Region;Nil;2-way;Sealed;;0;0;;100;;Null;1;0;;1;Far North District;Unknown;;;;;0;0;Open;0;;;Fine;Null";;;;;;;;;;
